all_task_loss,all_task_loss_available_count,all_task_loss_complete,core_digest,coverage,done_count,fail_count,failure_rate,invariant_check_count,invariant_failure_count,latency_p50_s,latency_p95_s,latency_p99_s,nonterminal_count,policy,result_label,success_conditional_fer_available_count,success_conditional_fer_loss,success_conditional_fer_missing_count,summary_path,task_count,timeout_count,timeout_rate
0.28125,8,True,f7abffc14f86cf787889ff4281fcc91ae02409d7f2cc938e8d5a1317d6ba23dc,0.875,7,1,0.125,42,0,0.09826176470588222,0.13461135294117632,0.14403285882352926,0,all_local,synthetic_engineering_only,7,0.17857142857142858,0,E:\lun\lun1\artifacts\run-all-final\all_local\summary.json,8,0,0.0
0.393125,8,True,417064504d917ff8b844eb1c8fb90a18fa3e196755c45a957b27c0a9cbbdea99,0.75,6,2,0.25,45,0,0.10168176470588208,0.14110840364117633,0.14533226896352924,0,esl_smpc,synthetic_engineering_only,6,0.19083333333333333,0,E:\lun\lun1\artifacts\run-all-final\esl_smpc\summary.json,8,0,0.0
0.395013809,8,True,2e990aa560140d7b9b345f17ab72c92a92c7d463d0b8b178bc1f10bbe1d35468,0.75,6,2,0.25,54,0,0.10869900099999974,0.20490014499103631,0.23010527532201677,0,fixed_safe_lowest_link_cost,synthetic_engineering_only,6,0.19335174533333332,0,E:\lun\lun1\artifacts\run-all-final\fixed_safe_lowest_link_cost\summary.json,8,0,0.0
0.395013809,8,True,b673201d1f16956d9fe957a292453e5d0983670a661f928d0c5f4f0e88699c79,0.75,6,2,0.25,54,0,0.10869900099999974,0.20490014499103631,0.23010527532201677,0,fixed_safe_shortest_visible_queue,synthetic_engineering_only,6,0.19335174533333332,0,E:\lun\lun1\artifacts\run-all-final\fixed_safe_shortest_visible_queue\summary.json,8,0,0.0
0.393125,8,True,6483af39d711cb007b65167bc5ea14eba106498ed1c23a1a1461b5c3485ab8a7,0.75,6,2,0.25,51,0,0.10869900099999974,0.14813644975294113,0.14888952675058822,0,safe_greedy,synthetic_engineering_only,6,0.19083333333333333,0,E:\lun\lun1\artifacts\run-all-final\safe_greedy\summary.json,8,0,0.0
0.395013809,8,True,89a7e63ac1ed34ccc5db10752bf666ee73710d4c6447bbb1bd4eb9a0b98fa2a5,0.75,6,2,0.25,54,0,0.10869900099999974,0.22479375134024265,0.25856843517549666,0,safe_lyapunov_h1,synthetic_engineering_only,6,0.19335174533333332,0,E:\lun\lun1\artifacts\run-all-final\safe_lyapunov_h1\summary.json,8,0,0.0
