task_id,vehicle_id,state,arrival_time_s,relative_deadline_s,absolute_deadline_s,terminal_time_s,terminal_latency_s,cost_latency_s,done,failed,timeout,result_valid,failure_reason,realized_fer_loss,all_task_loss,failure_penalty_cost,selected_pipeline,selected_local_model,selected_rsu,selected_edge_model,attempt_started_count,max_attempts,trace_row_id,artifact_key,encoded_size_bytes,ul_remaining_bits,dl_remaining_bits,vehicle_compute_radio_energy_j,vehicle_hold_energy_j,vehicle_attributed_energy_j,rsu_compute_radio_energy_j,rsu_hold_energy_j,rsu_attributed_energy_j,actual_path_json,phase_history_json,enqueue_times_json,start_times_json,end_times_json,compute_audit_json,anon_attempts_json,network_audit_json,rsu_audit_json
test-task-00000,veh-1,DONE,0.767908942,1.052414978,1.82032392,0.9326202277841237,0.16471128578412364,0.16471128578412364,True,False,False,True,NONE,0.276572782,0.276572782,0.0,blur_strong_numerical_v2,local_fer_numerical_v1,rsu-1,edge_fer_numerical_v1,1,3,anon-000132,numerical-test-artifact-d932d58c3ed3f942f5a1,71390,0.0,0.0,1.396495208087607,0.024706692867618545,1.4212019009552255,0.07276939530856699,0.0,0.07276939530856699,"[""PREP"",""ANON#1"",""GUARD#1"",""ENCODE#1"",""UL:rsu-1"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":0.767908942,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":0.767908942,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":0.767908942,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":0.79193002,""trigger"":""PREP_DONE""},{""current"":""ANON_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":0.79273002,""trigger"":""PIPE_COMMIT""},{""current"":""ANON_RUN"",""detail"":null,""previous"":""ANON_WAIT"",""time_s"":0.79273002,""trigger"":""ANON_START""},{""current"":""GUARD_WAIT"",""detail"":null,""previous"":""ANON_RUN"",""time_s"":0.828989172,""trigger"":""ANON_DONE""},{""current"":""GUARD_RUN"",""detail"":null,""previous"":""GUARD_WAIT"",""time_s"":0.828989172,""trigger"":""GUARD_START""},{""current"":""ENCODE_WAIT"",""detail"":null,""previous"":""GUARD_RUN"",""time_s"":0.836489172,""trigger"":""GUARD_DONE""},{""current"":""ENCODE_RUN"",""detail"":null,""previous"":""ENCODE_WAIT"",""time_s"":0.836489172,""trigger"":""ENCODE_START""},{""current"":""READY"",""detail"":null,""previous"":""ENCODE_RUN"",""time_s"":0.8439169719999999,""trigger"":""ENCODE_DONE""},{""current"":""UL"",""detail"":null,""previous"":""READY"",""time_s"":0.844716972,""trigger"":""UL_START""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""UL"",""time_s"":0.8986202277841236,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":0.8986202277841236,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":0.9326202277841237,""trigger"":""LOCAL_DONE""}]","{""ANON"":[0.79273002],""ENCODE"":[0.836489172],""GUARD"":[0.828989172],""LOCAL_FER"":[0.8986202277841236],""PREP"":[0.767908942]}","{""ANON"":[0.79273002],""ENCODE"":[0.836489172],""GUARD"":[0.828989172],""LOCAL_FER"":[0.8986202277841236],""PREP"":[0.767908942]}","{""ANON"":[0.828989172],""ENCODE"":[0.8439169719999999],""GUARD"":[0.836489172],""LOCAL_FER"":[0.9326202277841237],""PREP"":[0.79193002]}",[],"[{""anon_completed_time_s"":0.828989172,""anon_energy_j"":0.453239394,""anon_oom"":false,""anon_work_s"":0.036259152,""attempt"":1,""attempt_started_time_s"":0.79273002,""attempt_terminal_time_s"":0.8439169719999999,""encode_completed_time_s"":0.8439169719999999,""encode_success"":true,""encoded_size_bytes"":71390,""executed_work_s"":0.051186952,""failure_reason"":null,""guard_completed_time_s"":0.836489172,""guard_passed"":true,""latency_s"":0.0511869519999999,""time_s"":0.828989172,""vehicle_energy_j"":0.540378394}]","[{""direction"":""UL"",""rsu_id"":""rsu-1"",""status"":""START"",""time_s"":0.844716972,""total_bits"":573168.0},{""delivered_bits"":573168.0,""direction"":""UL"",""rsu_energy_j"":0.07276939530856699,""status"":""DONE"",""time_s"":0.8986202277841236,""vehicle_energy_j"":0.17788074408760818}]","[{""admission"":""REJECT"",""reason_codes"":[""OOD"",""DEPLOYMENT_RESOURCE_BOUND_EXCEEDED""],""request"":{""candidate_quality_bins"":[""quality-region-000""],""certificate_source"":""profile_deployment_resource_bounds"",""conservative_work_gpu_s"":0.03,""descriptor_count"":1,""message_valid"":true,""model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""model_id"":""edge_fer_numerical_v1"",""pipeline_id"":""blur_strong_numerical_v2"",""profile_hash"":""7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44"",""protocol_version"":""anon-fer/1.0"",""scenario_split_role"":""training_validation"",""scenario_trace_hash"":""2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5"",""scenario_trace_version"":""numerical-scenario-2.2.0"",""vram_bytes"":805306368},""time_s"":0.8986202277841236}]"
test-task-00001,veh-2,DONE,1.565615551,1.26727719,2.832892741,2.104203283841714,0.5385877328417141,0.5385877328417141,True,False,False,True,NONE,0.344042043,0.344042043,0.0,diffusion_strong_numerical_v2,,rsu-1,edge_fer_numerical_v1,2,3,anon-000283,numerical-test-artifact-876814be2f955f06d6f9,102431,0.0,0.0,3.5126578246722864,0.06463052794100568,3.577288352613292,1.0370686025808482,0.011531119500000075,1.0485997220808483,"[""PREP"",""ANON#1"",""ANON#2"",""GUARD#2"",""ENCODE#2"",""UL:rsu-1"",""EDGE:rsu-1"",""DL:rsu-1""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":1.565615551,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":1.565615551,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":1.565615551,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":1.60819837,""trigger"":""PREP_DONE""},{""current"":""ANON_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":1.60899837,""trigger"":""PIPE_COMMIT""},{""current"":""ANON_RUN"",""detail"":null,""previous"":""ANON_WAIT"",""time_s"":1.60899837,""trigger"":""ANON_START""},{""current"":""ANON_WAIT"",""detail"":""ANON_OOM"",""previous"":""ANON_RUN"",""time_s"":1.7564952939999998,""trigger"":""ANON_RETRY""},{""current"":""ANON_RUN"",""detail"":null,""previous"":""ANON_WAIT"",""time_s"":1.7564952939999998,""trigger"":""ANON_START""},{""current"":""GUARD_WAIT"",""detail"":null,""previous"":""ANON_RUN"",""time_s"":1.9300210879999997,""trigger"":""ANON_DONE""},{""current"":""GUARD_RUN"",""detail"":null,""previous"":""GUARD_WAIT"",""time_s"":1.9300210879999997,""trigger"":""GUARD_START""},{""current"":""ENCODE_WAIT"",""detail"":null,""previous"":""GUARD_RUN"",""time_s"":1.9375210879999998,""trigger"":""GUARD_DONE""},{""current"":""ENCODE_RUN"",""detail"":null,""previous"":""ENCODE_WAIT"",""time_s"":1.9375210879999998,""trigger"":""ENCODE_START""},{""current"":""READY"",""detail"":null,""previous"":""ENCODE_RUN"",""time_s"":1.9455697079999998,""trigger"":""ENCODE_DONE""},{""current"":""UL"",""detail"":null,""previous"":""READY"",""time_s"":1.9463697079999998,""trigger"":""UL_START""},{""current"":""EDGE_WAIT"",""detail"":null,""previous"":""UL"",""time_s"":2.0809561915534434,""trigger"":""RSU_ADMIT""},{""current"":""EDGE_RUN"",""detail"":null,""previous"":""EDGE_WAIT"",""time_s"":2.0839561915534435,""trigger"":""EDGE_START""},{""current"":""DL"",""detail"":null,""previous"":""EDGE_RUN"",""time_s"":2.1040184305534435,""trigger"":""EDGE_DONE""},{""current"":""DONE"",""detail"":null,""previous"":""DL"",""time_s"":2.104203283841714,""trigger"":""DL_DONE""}]","{""ANON"":[1.60899837,1.7564952939999998],""EDGE_FER"":[2.0839561915534435],""ENCODE"":[1.9375210879999998],""GUARD"":[1.9300210879999997],""PREP"":[1.565615551],""RSU_INGRESS"":[2.0809561915534434]}","{""ANON"":[1.60899837,1.7564952939999998],""EDGE_FER"":[2.0839561915534435],""ENCODE"":[1.9375210879999998],""GUARD"":[1.9300210879999997],""PREP"":[1.565615551],""RSU_INGRESS"":[2.0809561915534434]}","{""ANON"":[1.7564952939999998,1.9300210879999997],""EDGE_FER"":[2.1040184305534435],""ENCODE"":[1.9455697079999998],""GUARD"":[1.9375210879999998],""PREP"":[1.60819837],""RSU_INGRESS"":[2.0839561915534435]}",[],"[{""anon_completed_time_s"":1.7564952939999998,""anon_energy_j"":1.179975396,""anon_oom"":true,""anon_work_s"":0.147496924,""attempt"":1,""attempt_started_time_s"":1.60899837,""attempt_terminal_time_s"":1.7564952939999998,""executed_work_s"":0.147496924,""failure_reason"":""ANON_OOM"",""latency_s"":0.14749692399999992,""time_s"":1.7564952939999998,""vehicle_energy_j"":1.179975396},{""anon_completed_time_s"":1.9300210879999997,""anon_energy_j"":1.474969245,""anon_oom"":false,""anon_work_s"":0.173525794,""attempt"":2,""attempt_started_time_s"":1.7564952939999998,""attempt_terminal_time_s"":1.9455697079999998,""encode_completed_time_s"":1.9455697079999998,""encode_success"":true,""encoded_size_bytes"":102431,""executed_work_s"":0.18907441400000002,""failure_reason"":null,""guard_completed_time_s"":1.9375210879999998,""guard_passed"":true,""latency_s"":0.18907441400000002,""time_s"":1.9300210879999997,""vehicle_energy_j"":1.565212345}]","[{""direction"":""UL"",""rsu_id"":""rsu-1"",""status"":""START"",""time_s"":1.9463697079999998,""total_bits"":821496.0},{""delivered_bits"":821495.9999999991,""direction"":""UL"",""rsu_energy_j"":0.1816917527971489,""status"":""DONE"",""time_s"":2.0809561915534434,""vehicle_energy_j"":0.44413539572636385},{""direction"":""DL"",""rsu_id"":""rsu-1"",""status"":""START"",""time_s"":2.1040184305534435,""total_bits"":2048},{""delivered_bits"":2048.0,""direction"":""DL"",""rsu_energy_j"":0.0008872957836992156,""status"":""DONE"",""time_s"":2.104203283841714,""vehicle_energy_j"":0.0002218239459248039}]","[{""admission"":""ACCEPT"",""pinned_model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""request"":{""candidate_quality_bins"":[""quality-region-000"",""quality-region-001""],""certificate_source"":""profile_deployment_resource_bounds"",""conservative_work_gpu_s"":0.03,""descriptor_count"":1,""message_valid"":true,""model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""model_id"":""edge_fer_numerical_v1"",""pipeline_id"":""diffusion_strong_numerical_v2"",""profile_hash"":""7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44"",""protocol_version"":""anon-fer/1.0"",""scenario_split_role"":""training_validation"",""scenario_trace_hash"":""2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5"",""scenario_trace_version"":""numerical-scenario-2.2.0"",""vram_bytes"":805306368},""time_s"":2.0809561915534434,""vram_bytes"":805306368,""work_gpu_s"":0.03},{""phase"":""ingress_start"",""time_s"":2.0809561915534434},{""phase"":""ingress_done"",""time_s"":2.0839561915534435,""valid"":true}]"
test-task-00002,veh-1,DONE,2.370898977,0.813312472,3.184211449,2.652778666510311,0.28187968951031106,0.28187968951031106,True,False,False,True,NONE,0.274716941,0.274716941,0.0,diffusion_strong_numerical_v2,,rsu-1,edge_fer_numerical_v1,1,3,anon-000264,numerical-test-artifact-8452a662e3aad229e58c,95075,0.0,0.0,2.2808930111849626,0.04228195342654666,2.323174964611509,0.9207387264802356,0.010839658000000085,0.9315783844802357,"[""PREP"",""ANON#1"",""GUARD#1"",""ENCODE#1"",""UL:rsu-1"",""EDGE:rsu-1"",""DL:rsu-1""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":2.370898977,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":2.370898977,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":2.370898977,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":2.394007326,""trigger"":""PREP_DONE""},{""current"":""ANON_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":2.394807326,""trigger"":""PIPE_COMMIT""},{""current"":""ANON_RUN"",""detail"":null,""previous"":""ANON_WAIT"",""time_s"":2.394807326,""trigger"":""ANON_START""},{""current"":""GUARD_WAIT"",""detail"":null,""previous"":""ANON_RUN"",""time_s"":2.525074578,""trigger"":""ANON_DONE""},{""current"":""GUARD_RUN"",""detail"":null,""previous"":""GUARD_WAIT"",""time_s"":2.525074578,""trigger"":""GUARD_START""},{""current"":""ENCODE_WAIT"",""detail"":null,""previous"":""GUARD_RUN"",""time_s"":2.5325745779999997,""trigger"":""GUARD_DONE""},{""current"":""ENCODE_RUN"",""detail"":null,""previous"":""ENCODE_WAIT"",""time_s"":2.5325745779999997,""trigger"":""ENCODE_START""},{""current"":""READY"",""detail"":null,""previous"":""ENCODE_RUN"",""time_s"":2.5404760779999997,""trigger"":""ENCODE_DONE""},{""current"":""UL"",""detail"":null,""previous"":""READY"",""time_s"":2.5412760779999997,""trigger"":""UL_START""},{""current"":""EDGE_WAIT"",""detail"":null,""previous"":""UL"",""time_s"":2.631011045701234,""trigger"":""RSU_ADMIT""},{""current"":""EDGE_RUN"",""detail"":null,""previous"":""EDGE_WAIT"",""time_s"":2.634011045701234,""trigger"":""EDGE_START""},{""current"":""DL"",""detail"":null,""previous"":""EDGE_RUN"",""time_s"":2.652690361701234,""trigger"":""EDGE_DONE""},{""current"":""DONE"",""detail"":null,""previous"":""DL"",""time_s"":2.652778666510311,""trigger"":""DL_DONE""}]","{""ANON"":[2.394807326],""EDGE_FER"":[2.634011045701234],""ENCODE"":[2.5325745779999997],""GUARD"":[2.525074578],""PREP"":[2.370898977],""RSU_INGRESS"":[2.631011045701234]}","{""ANON"":[2.394807326],""EDGE_FER"":[2.634011045701234],""ENCODE"":[2.5325745779999997],""GUARD"":[2.525074578],""PREP"":[2.370898977],""RSU_INGRESS"":[2.631011045701234]}","{""ANON"":[2.525074578],""EDGE_FER"":[2.652690361701234],""ENCODE"":[2.5404760779999997],""GUARD"":[2.5325745779999997],""PREP"":[2.394007326],""RSU_INGRESS"":[2.634011045701234]}",[],"[{""anon_completed_time_s"":2.525074578,""anon_energy_j"":1.628340645,""anon_oom"":false,""anon_work_s"":0.130267252,""attempt"":1,""attempt_started_time_s"":2.394807326,""attempt_terminal_time_s"":2.5404760779999997,""encode_completed_time_s"":2.5404760779999997,""encode_success"":true,""encoded_size_bytes"":95075,""executed_work_s"":0.145668752,""failure_reason"":null,""guard_completed_time_s"":2.5325745779999997,""guard_passed"":true,""latency_s"":0.14566875199999973,""time_s"":2.525074578,""vehicle_energy_j"":1.7178481449999998}]","[{""direction"":""UL"",""rsu_id"":""rsu-1"",""status"":""START"",""time_s"":2.5412760779999997,""total_bits"":762648.0},{""delivered_bits"":762648.0,""direction"":""UL"",""rsu_energy_j"":0.12114220639666623,""status"":""DONE"",""time_s"":2.631011045701234,""vehicle_energy_j"":0.29612539341407296},{""direction"":""DL"",""rsu_id"":""rsu-1"",""status"":""START"",""time_s"":2.652690361701234,""total_bits"":2048},{""delivered_bits"":2048.0,""direction"":""DL"",""rsu_energy_j"":0.00042386308356938683,""status"":""DONE"",""time_s"":2.652778666510311,""vehicle_energy_j"":0.00010596577089234671}]","[{""admission"":""ACCEPT"",""pinned_model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""request"":{""candidate_quality_bins"":[""quality-region-000""],""certificate_source"":""profile_deployment_resource_bounds"",""conservative_work_gpu_s"":0.03,""descriptor_count"":1,""message_valid"":true,""model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""model_id"":""edge_fer_numerical_v1"",""pipeline_id"":""diffusion_strong_numerical_v2"",""profile_hash"":""7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44"",""protocol_version"":""anon-fer/1.0"",""scenario_split_role"":""training_validation"",""scenario_trace_hash"":""2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5"",""scenario_trace_version"":""numerical-scenario-2.2.0"",""vram_bytes"":805306368},""time_s"":2.631011045701234,""vram_bytes"":805306368,""work_gpu_s"":0.03},{""phase"":""ingress_start"",""time_s"":2.631011045701234},{""phase"":""ingress_done"",""time_s"":2.634011045701234,""valid"":true}]"
test-task-00003,veh-2,DONE,3.238554465,1.325093452,4.563647917,3.5934028387797254,0.35484837377972545,0.35484837377972545,True,False,False,True,NONE,0.331790774,0.331790774,0.0,diffusion_strong_numerical_v2,,rsu-2,edge_fer_numerical_v1,1,3,anon-000282,numerical-test-artifact-83ccf34fafc1057a5d70,98431,0.0,0.0,2.2107081125202814,0.04258180485356705,2.2532899173738485,1.064832254153675,0.010027385200000082,1.0748596393536751,"[""PREP"",""ANON#1"",""GUARD#1"",""ENCODE#1"",""UL:rsu-2"",""EDGE:rsu-2"",""DL:rsu-2""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":3.238554465,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":3.238554465,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":3.238554465,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":3.281137284,""trigger"":""PREP_DONE""},{""current"":""ANON_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":3.281937284,""trigger"":""PIPE_COMMIT""},{""current"":""ANON_RUN"",""detail"":null,""previous"":""ANON_WAIT"",""time_s"":3.281937284,""trigger"":""ANON_START""},{""current"":""GUARD_WAIT"",""detail"":null,""previous"":""ANON_RUN"",""time_s"":3.456330856,""trigger"":""ANON_DONE""},{""current"":""GUARD_RUN"",""detail"":null,""previous"":""GUARD_WAIT"",""time_s"":3.456330856,""trigger"":""GUARD_START""},{""current"":""ENCODE_WAIT"",""detail"":null,""previous"":""GUARD_RUN"",""time_s"":3.463830856,""trigger"":""GUARD_DONE""},{""current"":""ENCODE_RUN"",""detail"":null,""previous"":""ENCODE_WAIT"",""time_s"":3.463830856,""trigger"":""ENCODE_START""},{""current"":""READY"",""detail"":null,""previous"":""ENCODE_RUN"",""time_s"":3.471799476,""trigger"":""ENCODE_DONE""},{""current"":""UL"",""detail"":null,""previous"":""READY"",""time_s"":3.472599476,""trigger"":""UL_START""},{""current"":""EDGE_WAIT"",""detail"":null,""previous"":""UL"",""time_s"":3.568087526373625,""trigger"":""RSU_ADMIT""},{""current"":""EDGE_RUN"",""detail"":null,""previous"":""EDGE_WAIT"",""time_s"":3.571087526373625,""trigger"":""EDGE_START""},{""current"":""DL"",""detail"":null,""previous"":""EDGE_RUN"",""time_s"":3.593155989373625,""trigger"":""EDGE_DONE""},{""current"":""DONE"",""detail"":null,""previous"":""DL"",""time_s"":3.5934028387797254,""trigger"":""DL_DONE""}]","{""ANON"":[3.281937284],""EDGE_FER"":[3.571087526373625],""ENCODE"":[3.463830856],""GUARD"":[3.456330856],""PREP"":[3.238554465],""RSU_INGRESS"":[3.568087526373625]}","{""ANON"":[3.281937284],""EDGE_FER"":[3.571087526373625],""ENCODE"":[3.463830856],""GUARD"":[3.456330856],""PREP"":[3.238554465],""RSU_INGRESS"":[3.568087526373625]}","{""ANON"":[3.456330856],""EDGE_FER"":[3.593155989373625],""ENCODE"":[3.471799476],""GUARD"":[3.463830856],""PREP"":[3.281137284],""RSU_INGRESS"":[3.571087526373625]}",[],"[{""anon_completed_time_s"":3.456330856,""anon_energy_j"":1.482345363,""anon_oom"":false,""anon_work_s"":0.174393572,""attempt"":1,""attempt_started_time_s"":3.281937284,""attempt_terminal_time_s"":3.471799476,""encode_completed_time_s"":3.471799476,""encode_success"":true,""encoded_size_bytes"":98431,""executed_work_s"":0.189862192,""failure_reason"":null,""guard_completed_time_s"":3.463830856,""guard_passed"":true,""latency_s"":0.1898621920000001,""time_s"":3.456330856,""vehicle_energy_j"":1.572188463}]","[{""direction"":""UL"",""rsu_id"":""rsu-2"",""status"":""START"",""time_s"":3.472599476,""total_bits"":789496.0},{""delivered_bits"":789496.0,""direction"":""UL"",""rsu_energy_j"":0.12890886800439355,""status"":""DONE"",""time_s"":3.568087526373625,""vehicle_energy_j"":0.31511056623296196},{""direction"":""DL"",""rsu_id"":""rsu-2"",""status"":""START"",""time_s"":3.593155989373625,""total_bits"":2048},{""delivered_bits"":2048.0,""direction"":""DL"",""rsu_energy_j"":0.0011848771492815047,""status"":""DONE"",""time_s"":3.5934028387797254,""vehicle_energy_j"":0.00029621928732037617}]","[{""admission"":""ACCEPT"",""pinned_model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""request"":{""candidate_quality_bins"":[""quality-region-000"",""quality-region-001""],""certificate_source"":""profile_deployment_resource_bounds"",""conservative_work_gpu_s"":0.03,""descriptor_count"":1,""message_valid"":true,""model_hash"":""a267279c18000843a2aa284f93d6d6cd5cacfa8094448a035ddefc1097a57fbe"",""model_id"":""edge_fer_numerical_v1"",""pipeline_id"":""diffusion_strong_numerical_v2"",""profile_hash"":""7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44"",""protocol_version"":""anon-fer/1.0"",""scenario_split_role"":""training_validation"",""scenario_trace_hash"":""2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5"",""scenario_trace_version"":""numerical-scenario-2.2.0"",""vram_bytes"":805306368},""time_s"":3.568087526373625,""vram_bytes"":805306368,""work_gpu_s"":0.03},{""phase"":""ingress_start"",""time_s"":3.568087526373625},{""phase"":""ingress_done"",""time_s"":3.571087526373625,""valid"":true}]"
