task_id,vehicle_id,state,arrival_time_s,relative_deadline_s,absolute_deadline_s,terminal_time_s,terminal_latency_s,cost_latency_s,done,failed,timeout,result_valid,failure_reason,realized_fer_loss,all_task_loss,failure_penalty_cost,selected_pipeline,selected_local_model,selected_rsu,selected_edge_model,attempt_started_count,max_attempts,trace_row_id,artifact_key,encoded_size_bytes,ul_remaining_bits,dl_remaining_bits,vehicle_compute_radio_energy_j,vehicle_hold_energy_j,vehicle_attributed_energy_j,rsu_compute_radio_energy_j,rsu_hold_energy_j,rsu_attributed_energy_j,actual_path_json,phase_history_json,enqueue_times_json,start_times_json,end_times_json,compute_audit_json,anon_attempts_json,network_audit_json,rsu_audit_json
test-task-00000,veh-1,DONE,0.825149911,1.243940626,2.069090537,0.887370989,0.062221077999999985,0.062221077999999985,True,False,False,True,NONE,0.318976868,0.318976868,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.7143560699999996,0.009333161699999997,0.7236892316999995,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":0.825149911,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":0.825149911,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":0.825149911,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":0.849170989,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":0.849970989,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":0.849970989,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":0.887370989,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[0.849970989],""PREP"":[0.825149911]}","{""LOCAL_FER"":[0.849970989],""PREP"":[0.825149911]}","{""LOCAL_FER"":[0.887370989],""PREP"":[0.849170989]}",[],[],[],[]
test-task-00001,veh-2,DONE,1.589098773,1.094655016,2.683753789,1.6944815919999998,0.1053828189999999,0.1053828189999999,True,False,False,True,NONE,0.318976868,0.318976868,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.7903128639999996,0.012645938279999987,0.8029588022799995,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":1.589098773,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":1.589098773,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":1.589098773,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":1.6316815919999998,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":1.6324815919999998,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":1.6324815919999998,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":1.6944815919999998,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[1.6324815919999998],""PREP"":[1.589098773]}","{""LOCAL_FER"":[1.6324815919999998],""PREP"":[1.589098773]}","{""LOCAL_FER"":[1.6944815919999998],""PREP"":[1.6316815919999998]}",[],[],[],[]
test-task-00002,veh-1,DONE,2.426926616,0.800701073,3.2276276889999997,2.4882349649999997,0.06130834899999993,0.06130834899999993,True,False,False,True,NONE,0.287727745,0.287727745,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.7041335069999985,0.00919625234999999,0.7133297593499985,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":2.426926616,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":2.426926616,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":2.426926616,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":2.450034965,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":2.450834965,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":2.450834965,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":2.4882349649999997,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[2.450834965],""PREP"":[2.426926616]}","{""LOCAL_FER"":[2.450834965],""PREP"":[2.426926616]}","{""LOCAL_FER"":[2.4882349649999997],""PREP"":[2.450034965]}",[],[],[],[]
test-task-00003,veh-2,DONE,3.234795435,1.100434808,4.335230243,3.346378254,0.11158281900000011,0.11158281900000011,True,False,False,True,NONE,0.297428023,0.297428023,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.8374328639999999,0.013389938280000013,0.85082280228,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":3.234795435,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":3.234795435,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":3.234795435,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":3.2773782540000003,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":3.278178254,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":3.278178254,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":3.346378254,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[3.278178254],""PREP"":[3.234795435]}","{""LOCAL_FER"":[3.278178254],""PREP"":[3.234795435]}","{""LOCAL_FER"":[3.346378254],""PREP"":[3.2773782540000003]}",[],[],[],[]
test-task-00004,veh-1,DONE,3.963588608,1.361177087,5.324765695,4.022409686,0.058821077999999805,0.058821077999999805,True,False,False,True,NONE,0.298353283,0.298353283,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.6742360699999977,0.00882316169999997,0.6830592316999977,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":3.963588608,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":3.963588608,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":3.963588608,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":3.987609686,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":3.988409686,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":3.988409686,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":4.022409686,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[3.988409686],""PREP"":[3.963588608]}","{""LOCAL_FER"":[3.988409686],""PREP"":[3.963588608]}","{""LOCAL_FER"":[4.022409686],""PREP"":[3.987609686]}",[],[],[],[]
test-task-00005,veh-2,DONE,4.829336775,1.352151212,6.181487987,4.9772293464285715,0.1478925714285717,0.1478925714285717,True,False,False,True,NONE,0.287727745,0.287727745,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.7783395219999998,0.017747108571428603,0.7960866305714284,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":4.829336775,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":4.829336775,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":4.829336775,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":4.887857917857143,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":4.8886579178571425,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":4.8886579178571425,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":4.9772293464285715,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[4.8886579178571425],""PREP"":[4.829336775]}","{""LOCAL_FER"":[4.8886579178571425],""PREP"":[4.829336775]}","{""LOCAL_FER"":[4.9772293464285715],""PREP"":[4.887857917857143]}",[],[],[],[]
test-task-00006,veh-1,DONE,5.57498892,0.837632632,6.412621552,5.657372275714286,0.08238335571428568,0.08238335571428568,True,False,False,True,NONE,0.288743707,0.288743707,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.6640135069999975,0.012357503357142852,0.6763710103571403,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":5.57498892,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":5.57498892,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":5.57498892,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":5.608000847142857,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":5.608800847142857,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":5.608800847142857,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":5.657372275714286,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[5.608800847142857],""PREP"":[5.57498892]}","{""LOCAL_FER"":[5.608800847142857],""PREP"":[5.57498892]}","{""LOCAL_FER"":[5.657372275714286],""PREP"":[5.608000847142857]}",[],[],[],[]
test-task-00007,veh-2,DONE,6.413423072,1.391933664,7.805356735999999,6.570172786285714,0.1567497142857146,0.1567497142857146,True,False,False,True,NONE,0.230925668,0.230925668,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.8254595219999997,0.01880996571428575,0.8442694877142854,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":6.413423072,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":6.413423072,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":6.413423072,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":6.471944214857142,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":6.472744214857142,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":6.472744214857142,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":6.570172786285714,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[6.472744214857142],""PREP"":[6.413423072]}","{""LOCAL_FER"":[6.472744214857142],""PREP"":[6.413423072]}","{""LOCAL_FER"":[6.570172786285714],""PREP"":[6.471944214857142]}",[],[],[],[]
test-task-00008,veh-1,DONE,7.166769687,1.33510493,8.501874617,7.224678036,0.05790834899999986,0.05790834899999986,True,False,False,True,NONE,0.288743707,0.288743707,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.6640135069999977,0.008686252349999979,0.6726997593499977,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":7.166769687,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":7.166769687,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":7.166769687,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":7.1898780360000005,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":7.190678036,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":7.190678036,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":7.224678036,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[7.190678036],""PREP"":[7.166769687]}","{""LOCAL_FER"":[7.190678036],""PREP"":[7.166769687]}","{""LOCAL_FER"":[7.224678036],""PREP"":[7.1898780360000005]}",[],[],[],[]
test-task-00009,veh-2,DONE,8.018453835,1.022015552,9.040469387000002,8.128418635,0.10996479999999842,0.10996479999999842,True,False,False,True,NONE,0.230925668,0.230925668,0.0,,local_fer_numerical_v1,,,0,0,,,,0.0,0.0,0.8254595219999887,0.013195775999999809,0.8386552979999885,0.0,0.0,0.0,"[""PREP"",""LOCAL_FER""]","[{""current"":""RAW_BUF"",""detail"":null,""previous"":null,""time_s"":8.018453835,""trigger"":""ARRIVAL""},{""current"":""PREP_WAIT"",""detail"":null,""previous"":""RAW_BUF"",""time_s"":8.018453835,""trigger"":""PREP_ENQUEUE""},{""current"":""PREP_RUN"",""detail"":null,""previous"":""PREP_WAIT"",""time_s"":8.018453835,""trigger"":""PREP_START""},{""current"":""RAW"",""detail"":null,""previous"":""PREP_RUN"",""time_s"":8.059418635,""trigger"":""PREP_DONE""},{""current"":""LOCAL_WAIT"",""detail"":null,""previous"":""RAW"",""time_s"":8.060218635,""trigger"":""LOCAL_ENQUEUE""},{""current"":""LOCAL_RUN"",""detail"":null,""previous"":""LOCAL_WAIT"",""time_s"":8.060218635,""trigger"":""LOCAL_START""},{""current"":""DONE"",""detail"":null,""previous"":""LOCAL_RUN"",""time_s"":8.128418635,""trigger"":""LOCAL_DONE""}]","{""LOCAL_FER"":[8.060218635],""PREP"":[8.018453835]}","{""LOCAL_FER"":[8.060218635],""PREP"":[8.018453835]}","{""LOCAL_FER"":[8.128418635],""PREP"":[8.059418635]}",[],[],[],[]
