all_task_loss,all_task_loss_available_count,all_task_loss_complete,base_seed,case,code_version,configuration_sha256,core_digest,coverage,done_count,evaluation_trace_hash,fail_count,failure_rate,formal_experiment_eligible,invariant_check_count,invariant_failure_count,latency_p50_s,latency_p95_s,latency_p99_s,manifest_sha256,nonterminal_count,parameter.controller.lyapunov_v,parameter.privacy.risk_threshold,parameter.rsus.0.workload_capacity_gpu_s,policy,profile_hash,result_label,scenario_trace_hash,seed_stream.arrivals,seed_stream.environment,seed_stream.fault,seed_stream.mobility,seed_stream.rsu,seed_stream.scenario,seed_stream.vehicle,seed_stream.wireless,success_conditional_fer_available_count,success_conditional_fer_loss,success_conditional_fer_missing_count,summary_path,summary_sha256,task_count,timeout_count,timeout_rate
0.3393412870833333,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,06310de72137ab75b11ff78fca23b19a4c2127ffb1a0eb6dc285c50463170e0f,19f9248277e6b17ad8eaf52ebc4e1f3f38169238db0ca0116c69127132578dfb,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,130,0,0.07427442378571403,0.1567497142857146,0.1567497142857146,f104335ade519fcc97b831c4c1969e7a3ed93cde8364276fb5c30ede0f07e984,0,,,,all_local,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.27928140409090907,0,E:\lun\lun1\artifacts\final-v10\run-all\all_local\summary.json,5bdf59eaa79da064e8653138792fa64e36edfa0a940001534452dc96e04843b8,12,0,0.0
0.3393412870833333,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,c4f03b2681f2aaacc9badb9e3aa3ef343e0786b4854636cf35c4f87863df4230,52073ccb07d2504bce40fbbcb7533c5546eb72da26b531e9107e5ba4ec366a87,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,140,0,0.09860264928571327,0.27291533264285756,0.3864994928142867,25eb661696387c27e2be7be66d8b52bfc25b80f65e71956365832b7d58fe4c5f,0,,,,esl_smpc,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.27928140409090907,0,E:\lun\lun1\artifacts\final-v10\run-all\esl_smpc\summary.json,dc8b0b9f23db539d65cff2ab978d94d57037038f942d622363e399ed6908dbca,12,0,0.0
0.39256304625,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,7fe642157c4c06c7823e5bbb292d83271002e9eeeb9beec6062872ba70f51fd0,4fc9eda875075ce80fe994cfda370d0ef4ba27ff248f8d0b7f87a0ed2bbcacdf,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,223,0,0.19443364919022887,0.2934570170068364,0.2943473359763998,747f807a399183c2c22aeaee43d4598b1977745e6f2c3b60e9f919663281869d,0,,,,fixed_safe_lowest_link_cost,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.337341505,0,E:\lun\lun1\artifacts\final-v10\run-all\fixed_safe_lowest_link_cost\summary.json,8f8d2c229893d2b5a5dda58e7da8b9f6d35f5a5f307cda4c9eb706d057dbe7aa,12,0,0.0
0.39256304625,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,902693e3193897894a5989e3b73eedbaa04b34d3a2daa7a25bdca870083c2952,1cfe47c659c7e6cbc6ce8eccfd26d8c302004e60f59b49e3ee485a60fbce54e9,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,222,0,0.20380899667998065,0.2934570170068364,0.2943473359763998,362597ce938e719e8b78d57b55ff4e4394c880ea1c4de18b4bfc944da91085e0,0,,,,fixed_safe_shortest_visible_queue,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.337341505,0,E:\lun\lun1\artifacts\final-v10\run-all\fixed_safe_shortest_visible_queue\summary.json,f1928efe647eb5596cff4437a96f1ae024bb8f026fe167c14d0139e0da1107c9,12,0,0.0
0.3393412870833333,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,f202e00d7ac85ba0038a915c6ed4a1045c3d551a81b51f96b79b061a388844ee,8bc647df80f0a6478390811833509331a9c1afb673d5c727036bda78bfd908f1,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,192,0,0.14505521349999873,0.2668233328571432,0.2668233328571432,8ab7505c394f0710d387e1268ca6edcf410b1c45d474fb208ca79a8ea7232d55,0,,,,safe_greedy,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.27928140409090907,0,E:\lun\lun1\artifacts\final-v10\run-all\safe_greedy\summary.json,35ae659484882971a7415f4c200d6ffa8e162d4dd5bda513e9b0d291e20543a3,12,0,0.0
0.3562349134166667,12,True,,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,63513309159e2ca3f1d9a44a0289d40b556a26c9d5b9c5a3e1f7a530d311619d,a50c8fae654141325f67ad9ed20dec4836a0ea78556f1cf8c11b086a96ea8479,0.9166666666666666,11,c0f89985a6866f199e0fbe5b74f095585a9b9c626525360e79cb496a95494ea5,1,0.08333333333333333,False,215,0,0.4024131278048977,0.49655655018455064,0.5042186929411671,6cef86b95e46591f311ec47aecba2d926eebccb12720f3c8c9a74f2c614823fd,0,,,,safe_lyapunov_h1,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,716,715,721,717,720,722,719,718,11,0.2977108146363637,0,E:\lun\lun1\artifacts\final-v10\run-all\safe_lyapunov_h1\summary.json,3ed469690bc36b40144b73648dc3e332345abcf80534f1fe1e043f7531960027,12,0,0.0
0.70891826875,8,True,41,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,095e9d7a0e6573a7241e30ef0daadbef40af7fe0040f5f01c8595d855dc83824,909fec3aff124aca50faccd6fd2466ad1a4325690b1387c5e95b1d5a01bf8511,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,74,0,0.05116117647058793,0.35336902521292096,0.40527293053278024,905d88ed95ff7187297ed8066ced4d291b40ace9f06634a9785f7643002bf1ec,0,,,,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,1877644098475740128,3233049400802118791,15297271610726106003,15857147900458887371,14656795422535014220,8425188322792177536,18045279702628803427,4795756369908974866,3,0.22378205000000004,0,E:\lun\lun1\artifacts\final-v10\multi-seed-small\safe_lyapunov_h1\seed-41\summary.json,b25da08831348258338aaebb2bbf3eb02d6991b85502eec69bab4a1bda6bdb3b,8,0,0.0
0.7125745985,8,True,42,,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,178eca0ebea339e710d92465b973a6e48e9120ee894d6928870a34e63b928134,55b735ed289801f0134b541ac8e23e10c2627ee748c1794bcd9b3adb5c480a4b,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,73,0,0.05116117647058793,0.3114592958872406,0.33183137813031754,57c102fd9d09a560d7f6160a9132dd7b6a4235809feefd8548ba2d9cf37bb1f0,0,,,,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,7086971021903768976,16322127663989060605,8277360561366419581,1267355711442577891,8966643173612167096,9719007560807027665,17507015712317330140,12737459784942442318,3,0.23353226266666668,0,E:\lun\lun1\artifacts\final-v10\multi-seed-small\safe_lyapunov_h1\seed-42\summary.json,2ad6ecd5a3bb3b87c0bd0e6e3d510654e1e7968ebe32b9023d224b40c4fbd68d,8,0,0.0
0.695625,8,True,,0,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,f502f6824a5922d92decfaad1581b73fd7f9c252b33c97f4c544554f35cc835d,3e20e9375e3e90dc53712b2a42ecc445557ed24897ea53c1367fbd3e09c1dbfa,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,52,0,0.050219999999999834,0.07940829411764697,0.08838048235294103,d1b8ec8ae33351be8b30dc5c8b0caa2ea98e4d1b2eab74ed374d19f1fbd2d64a,0,6.0,0.08,15.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.18833333333333332,0,E:\lun\lun1\artifacts\final-v10\sweep-small\case-0000\summary.json,d039aedd5712fbbb1ade527c204e3b357b598380dd777e42c9d986ddcd2829d3,8,0,0.0
0.695625,8,True,,1,9e3221d8db356046f8f5109a16bb41a8e8d6eb1e9dd71ef1ef7f1a86dde0c815,11f2713d32bf0079f5bf309acfa9a986d90c7910144b122861f3d491f0883000,f1f6b1c5f9d756f3129c41b36ceb1c522642c9c08f9556bd869d40c266c19ccc,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,52,0,0.050219999999999834,0.07940829411764697,0.08838048235294103,855d8e3d7d9a87f48807da7201e6ddbed28af6452546d75efe973b8d0769762a,0,6.0,0.08,30.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.18833333333333332,0,E:\lun\lun1\artifacts\final-v10\sweep-small\case-0001\summary.json,c52fc6fc296acb25e0b666a20b5eda56e65bb14b7ce02b5a119aafc1ddbef99b,8,0,0.0
