all_task_loss,all_task_loss_available_count,all_task_loss_complete,base_seed,case,code_version,configuration_sha256,core_digest,coverage,done_count,evaluation_trace_hash,fail_count,failure_rate,formal_experiment_eligible,invariant_check_count,invariant_failure_count,latency_p50_s,latency_p95_s,latency_p99_s,manifest_sha256,nonterminal_count,parameter.controller.lyapunov_v,parameter.privacy.risk_threshold,parameter.rsus.0.workload_capacity_gpu_s,policy,profile_hash,result_label,scenario_trace_hash,seed_stream.arrivals,seed_stream.environment,seed_stream.fault,seed_stream.mobility,seed_stream.rsu,seed_stream.scenario,seed_stream.vehicle,seed_stream.wireless,success_conditional_fer_available_count,success_conditional_fer_loss,success_conditional_fer_missing_count,summary_path,summary_sha256,task_count,timeout_count,timeout_rate
0.7033245178749999,8,True,,2,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,a9c9a36174fc73702da0ffda6b900303e9cf4fe3985179b9777df66d6f2dcfd1,ce9cea58874a7e14ac7b2a3ce744107567ea30670d0f3bbfdb1d57dd032730b6,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,64,0,0.050219999999999834,0.29561990164920626,0.32866349928271066,1d248b15fbe15c2958559eb4e4826045587e3af313acc5e544d6d25b4135623a,0,6.0,0.1,15.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.208865381,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0002\summary.json,5fb796cf93b21249e5d74e34d7ebfaf592955af1006457f1c96e39792e0e3c85,8,0,0.0
0.7033245178749999,8,True,,3,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,3c89af38d805e16a843a00eb212540ccab05b7d1bba6dcbb88337218d26eff0e,ef7088dec5f509e7b9bb1388de363f3bc035def510650aba3802ea61d48a2137,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,64,0,0.050219999999999834,0.29561990164920626,0.32866349928271066,c647f618fdefebae8870756f5754fe837bc802c469c2b8e585f38f2691df92eb,0,6.0,0.1,30.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.208865381,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0003\summary.json,ea813183895ef67ef44acdb84418b894ab59550f091229d6d5cda5481ae4cfb1,8,0,0.0
0.706750080625,8,True,,4,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,e3a0341357d97dea48495b166d296823d429cdac52ea356f21f95f3bcb95d6ef,062e03af8290d9708af555d5606b4564b4506e77a2026912bc91d1d5b294a3dd,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,61,0,0.05116117647058793,0.2034267606647524,0.2520189218198857,8519815cc8b18368a1df9e1e80454dfb1901cb9a3a2ed57e66cf96212c535bd2,0,12.0,0.08,15.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.218000215,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0004\summary.json,55fdb38d3b800afc54a3d64f861015a62dd9d842b2e5ec7ae1ae41fe6488697f,8,0,0.0
0.706750080625,8,True,,5,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,4c3540065620b6773f66951ff19cbdff24c21782006948547efe3da12832556a,8a2a6c411af356ba3ad04c8b47f5db5cc46129f700a3358da758cedfd64826e1,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,61,0,0.05116117647058793,0.2034267606647524,0.2520189218198857,74d05d59946844b8e003a8b97b43bf4ce153abeb2ec417f6dfff632b16164140,0,12.0,0.08,30.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.218000215,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0005\summary.json,74f2becfe240c8f5e7c2c567b9c217113f6ba58ebdab61d9d53791d0730725f4,8,0,0.0
0.7144495985,8,True,,6,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,edb16a5406c24b403ecc0845000e7b7ca9d26709b7037b4e6da7fda8c4105d9a,24eb3f8065b68ed9b1e26601eb46471b1c04bd190f19c1a767d2a575bb21cc41,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,73,0,0.05116117647058793,0.3114592958872406,0.33183137813031754,4279c0738c61259a34c0aab7193848a82b99679cb3f58c978e413dec440beafc,0,12.0,0.1,15.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.2385322626666667,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0006\summary.json,03075fc28013d9df29cc8a07eeaae7c0ee16a5869da28ddd03c83fd046130ea3,8,0,0.0
0.7144495985,8,True,,7,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,27e7b9117d791c57d75ee4e276b5acfa5a590720f52431fb8573ddffa315155a,8087679285f9f9e556ae68fdb56c789ac02ac8dbfda70c3299e6e7371678947f,0.375,3,c19ba865599869793be260d8eaf4e70a492b51cf68649f61daf9ac3f2973ae62,5,0.625,False,73,0,0.05116117647058793,0.3114592958872406,0.33183137813031754,1da724d5c5ad681caba72f628d193c7e4c306c13e9c1670d08f035073322222a,0,12.0,0.1,30.0,safe_lyapunov_h1,7856f2b965123b4dcf3462863b671491c3d0fb62d3ea3bea811fd312a5bb996d,synthetic_engineering_only,d9a223287ce1cfc14c98123df6e586ddd638078fbfa430257bf38ceba6da50d7,41002,41001,41007,41003,41006,51001,41000,41004,3,0.2385322626666667,0,E:\lun\lun1\artifacts\final-v11\sweep-small\case-0007\summary.json,5c0fb9e0aaec0e4000a064779bebe84df413084ef75624d45a5cb5774fe8e8d9,8,0,0.0
0.31775479241666665,12,True,,,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,57b8c1e1f61ce863b0c90839b1744536f6cf743179ace177c163f3a698a34692,e298d9118daa3d346e85deac3a2ed2b179070fe5a5b0295b24de01faa2d30418,0.9166666666666666,11,98a2aa5ad986d35765bc2cb497a03c9db8cd5f291b413abda26a5ed1ae9e960d,1,0.08333333333333333,False,130,0,0.0718458523571428,0.15187828571428602,0.15577542857142887,5511c2dad49533f7abde996ee8b782cc0ed132e23b8c3f3f42d649f0ed398229,0,,,,all_local,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,6058212383474350073,14941817581270224625,5064631040049231737,12230598623622132807,9880919166143483315,722,8517725922180771936,16562127053485520818,11,0.25573250081818183,0,E:\lun\lun1\artifacts\final-v11\paired-study-small\runs\numerical-environment-901\all_local\summary.json,924cc69b37e7f8a443d326c2d6cbe0fbaaab32a2804282fcb815fd7df113852a,12,0,0.0
0.33514281458333334,12,True,,,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,08e4af2f9c5399b9ca8bb57c931eb47804586db148c6f4084ed1f15122c47413,7e64b42552060a533e0828ad2a5e7af672cd92f00791a16d8c2d3c0afecadcc3,0.9166666666666666,11,98a2aa5ad986d35765bc2cb497a03c9db8cd5f291b413abda26a5ed1ae9e960d,1,0.08333333333333333,False,215,0,0.3919202870041002,0.4772986829841424,0.4804663937378772,4d47af220a890a9f06833dbe9f1e800b0b3aa5fea8408f8051a402eb7c05fa5d,0,,,,safe_lyapunov_h1,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,6058212383474350073,14941817581270224625,5064631040049231737,12230598623622132807,9880919166143483315,722,8517725922180771936,16562127053485520818,11,0.27470125227272724,0,E:\lun\lun1\artifacts\final-v11\paired-study-small\runs\numerical-environment-901\safe_lyapunov_h1\summary.json,aa3f97525199886a67494453870e0775cab6aea90d4931b5fb144d357c27f078,12,0,0.0
0.3429730441666667,12,True,,,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,a624c12c03bab161ff5196b938c591cd5af34bb04d08e443ac35c555ad746c55,ea015bed93bf9342e49a5723370df9f741edd415fc704746efec964982162bb9,0.9166666666666666,11,5df306f3609867364ff4af7f360ddd1840b81ac04d85fa203c2b847abf7bd48b,1,0.08333333333333333,False,130,0,0.0718458523571428,0.1478925714285717,0.1478925714285717,fff495a5185fafe8de2ced3e593b39f0cac050d55ebb307c9d856136c59fc2fa,0,,,,all_local,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,11316316686271488876,6680979984378851858,5814357109284569239,14156405607418588959,12700567011425980349,722,757346431602774523,8380853492279032744,11,0.28324332090909093,0,E:\lun\lun1\artifacts\final-v11\paired-study-small\runs\numerical-environment-902\all_local\summary.json,442d1e9699eb5ec7ffc59a2955e8b9f7b3be36804a1a593603b489fda387e815,12,0,0.0
0.35293636066666667,12,True,,,110d9f98a97876871526552bb635350fc05d7a677b4944e67a339f20da4d5b01,de72a86b22e2f829c6827be39b88684a02b752e5f7e49d1ca18a69614e2f1190,2861705eb62a1a840c93a54b5ccd101f9eb0469034c7d17b9349571f05df90a5,0.9166666666666666,11,5df306f3609867364ff4af7f360ddd1840b81ac04d85fa203c2b847abf7bd48b,1,0.08333333333333333,False,211,0,0.30172186230741094,0.5804148998038017,0.5924376013253062,d00f310020bc1f0f130d1e25e76fdbb41c912f0fb217a774976b9c1ea99bb235,0,,,,safe_lyapunov_h1,7a9176b997ff4f2d2a4908eb560bf80c3916b4ecca4dfe2c3702ee5628583c44,numerical_model_conditional,2a68c640310d0cb031324dc05ac0f2af9994e4ecc9c74698b04cdfdee9caaab5,11316316686271488876,6680979984378851858,5814357109284569239,14156405607418588959,12700567011425980349,722,757346431602774523,8380853492279032744,11,0.2941123934545455,0,E:\lun\lun1\artifacts\final-v11\paired-study-small\runs\numerical-environment-902\safe_lyapunov_h1\summary.json,7a8365d67147b8ea579c49a9b361873c386cde79e461e469647fe607316fdc99,12,0,0.0
